ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText,vader_score,sentiment_category
1007,464,9,2024-06-11,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1008,84,7,2023-04-13,2,"Did not meet my expectations at all, very disappointed.",-0.5256,Negative
1009,539,15,2024-05-27,1,"Did not meet my expectations at all, very disappointed.",-0.5256,Negative
1010,80,15,2024-05-25,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1011,632,5,2024-03-27,4,"Excellent product, works exactly as described.",0.5719,Positive
1012,51,3,2023-09-07,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1013,717,17,2024-05-15,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1014,885,4,2023-03-11,5,"Amazing value for money, will buy again.",0.7351,Positive
1015,934,3,2023-05-15,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1016,465,9,2024-10-06,3,Works fine but instructions were confusing.,-0.2382,Mixed Negative
1017,6,14,2024-06-27,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1018,923,7,2024-01-07,3,Works fine but instructions were confusing.,-0.2382,Mixed Negative
1019,814,9,2023-01-18,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1020,575,8,2023-09-15,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1021,600,10,2024-02-14,5,"Excellent product, works exactly as described.",0.5719,Positive
1022,829,1,2023-01-23,4,"Excellent product, works exactly as described.",0.5719,Positive
1023,174,5,2024-08-16,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1024,267,10,2023-03-16,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1025,760,10,2024-02-16,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1026,80,17,2023-01-04,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1027,159,8,2023-02-16,5,"Amazing value for money, will buy again.",0.7351,Positive
1028,638,8,2023-04-07,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1029,76,11,2023-11-24,5,"Amazing value for money, will buy again.",0.7351,Positive
1030,150,3,2023-05-29,4,"Excellent product, works exactly as described.",0.5719,Positive
1031,63,10,2023-06-10,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1032,511,18,2023-12-04,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1033,645,4,2023-10-20,1,The quality does not meet expectations I had.,0.0,Neutral
1034,860,15,2024-01-19,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1035,840,6,2024-10-24,4,"Amazing value for money, will buy again.",0.7351,Positive
1036,610,7,2024-03-04,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1037,291,13,2023-08-01,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1038,492,7,2023-11-20,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1039,491,2,2023-10-08,5,"Amazing value for money, will buy again.",0.7351,Positive
1040,248,7,2024-09-25,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1041,754,6,2023-01-18,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1042,224,2,2023-05-17,4,"Amazing value for money, will buy again.",0.7351,Positive
1043,693,8,2024-05-17,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1044,590,1,2023-08-10,3,Decent quality but delivery took longer than expected.,0.0,Neutral
1045,94,1,2024-08-13,5,"Excellent product, works exactly as described.",0.5719,Positive
1046,94,6,2024-03-19,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1047,475,13,2023-03-20,2,Disappointed with the performance of this item.,-0.4767,Negative
1048,956,16,2023-07-18,5,"Amazing value for money, will buy again.",0.7351,Positive
1049,812,8,2023-03-27,5,"Amazing value for money, will buy again.",0.7351,Positive
1050,664,5,2023-07-12,3,"Product is okay, nothing special but does the job.",-0.0462,Neutral
1051,589,1,2023-09-25,5,"Amazing value for money, will buy again.",0.7351,Positive
1052,377,8,2024-09-30,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1053,549,5,2023-10-22,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1054,828,2,2023-05-03,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1055,619,4,2023-11-13,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1056,494,8,2024-10-18,3,Decent quality but delivery took longer than expected.,0.0,Neutral
1057,550,5,2024-10-02,5,"Amazing value for money, will buy again.",0.7351,Positive
1058,595,4,2024-08-15,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1059,102,2,2024-01-27,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1060,693,13,2023-05-01,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1061,887,2,2023-11-03,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1062,457,11,2023-05-14,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1063,820,2,2024-06-19,5,"Excellent product, works exactly as described.",0.5719,Positive
1064,793,5,2023-10-29,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1065,246,8,2023-01-22,4,"Amazing value for money, will buy again.",0.7351,Positive
1066,948,12,2024-01-20,5,"Amazing value for money, will buy again.",0.7351,Positive
1067,113,13,2023-08-26,4,"Excellent product, works exactly as described.",0.5719,Positive
1068,408,11,2023-01-14,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1069,428,7,2024-02-27,1,Disappointed with the performance of this item.,-0.4767,Negative
1070,488,13,2023-10-12,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1071,18,3,2024-02-06,3,"Product is okay, nothing special but does the job.",-0.0462,Neutral
1072,654,15,2023-03-06,2,The product broke after just one week of use.,-0.4215,Negative
1073,713,18,2024-05-04,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1074,320,16,2023-10-07,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1075,247,5,2024-01-13,4,"Amazing value for money, will buy again.",0.7351,Positive
1076,186,10,2023-06-08,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1077,561,13,2023-02-07,1,"Average product, nothing special about it.",-0.3089,Negative
1078,809,14,2024-03-12,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1079,955,17,2023-10-10,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1080,883,16,2024-09-20,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1081,451,14,2023-04-28,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1082,123,1,2023-05-01,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1083,342,17,2024-07-04,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1084,528,4,2023-03-03,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1085,326,14,2023-05-30,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1086,426,3,2023-02-02,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1087,373,8,2024-05-18,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1088,451,2,2024-12-06,3,Works fine but instructions were confusing.,-0.2382,Mixed Negative
1089,141,11,2023-05-16,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1090,284,2,2024-01-13,1,The product broke after just one week of use.,-0.4215,Negative
1091,375,18,2024-10-19,4,"Excellent product, works exactly as described.",0.5719,Positive
1092,405,11,2024-02-01,4,"Amazing value for money, will buy again.",0.7351,Positive
1093,129,3,2024-05-06,2,"Not satisfied, expected much better quality.",0.1451,Mixed Positive
1094,487,15,2024-05-25,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1095,484,9,2023-05-31,4,"Amazing value for money, will buy again.",0.7351,Positive
1096,607,7,2024-03-16,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1097,52,9,2024-07-02,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1098,342,18,2023-07-02,2,Disappointed with the performance of this item.,-0.4767,Negative
1099,382,1,2023-03-03,3,Works fine but instructions were confusing.,-0.2382,Mixed Negative
1100,282,8,2023-07-16,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1101,341,1,2023-09-11,2,"Poor performance, would not recommend this to anyone.",-0.6381,Negative
1102,269,9,2024-01-03,5,"Excellent product, works exactly as described.",0.5719,Positive
1103,958,15,2023-05-20,1,"Product quality is average at best, not worth the price.",0.5475,Mixed Positive
1104,354,16,2023-11-11,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1105,88,10,2024-02-24,5,"Excellent product, works exactly as described.",0.5719,Positive
1106,4,18,2023-05-15,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1107,957,8,2024-02-18,1,"Product quality is average at best, not worth the price.",0.5475,Mixed Positive
1108,422,17,2023-11-11,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1109,448,1,2024-10-29,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1110,702,16,2024-12-05,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1111,571,6,2023-04-27,2,The quality does not meet expectations I had.,0.0,Neutral
1112,640,12,2023-02-18,4,"Excellent product, works exactly as described.",0.5719,Positive
1113,400,4,2024-12-15,1,Disappointed with the performance of this item.,-0.4767,Negative
1114,567,2,2023-09-25,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1115,973,7,2024-03-15,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1116,622,11,2023-08-03,1,"Poor performance, would not recommend this to anyone.",-0.6381,Negative
1117,803,6,2024-06-14,2,The product broke after just one week of use.,-0.4215,Negative
1118,762,10,2024-12-03,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1119,273,18,2023-10-05,1,The quality does not meet expectations I had.,0.0,Neutral
1120,24,15,2023-04-30,4,"Excellent product, works exactly as described.",0.5719,Positive
1121,5,6,2024-05-14,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1122,432,10,2023-05-21,5,"Amazing value for money, will buy again.",0.7351,Positive
1123,682,13,2023-01-07,1,"Overpriced for what you get, very average performance.",0.0,Neutral
1124,354,18,2024-02-03,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1125,639,18,2023-01-22,1,Delivery was slow and product did not match the description.,0.0,Neutral
1126,203,18,2023-07-23,4,"Amazing value for money, will buy again.",0.7351,Positive
1127,971,8,2023-02-22,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1128,997,2,2023-04-22,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1129,634,15,2023-08-24,4,"Excellent product, works exactly as described.",0.5719,Positive
1130,460,5,2024-12-28,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1131,578,16,2024-09-01,5,"Amazing value for money, will buy again.",0.7351,Positive
1132,817,11,2023-12-09,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1133,40,3,2023-04-02,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1134,261,12,2024-07-26,2,"Did not meet my expectations at all, very disappointed.",-0.5256,Negative
1135,577,3,2023-07-12,5,"Amazing value for money, will buy again.",0.7351,Positive
1136,281,5,2024-05-11,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1137,656,2,2024-02-05,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1138,357,16,2024-08-22,1,"Poor performance, would not recommend this to anyone.",-0.6381,Negative
1139,138,15,2024-07-05,3,Works fine but instructions were confusing.,-0.2382,Mixed Negative
1140,804,10,2024-02-17,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1141,944,4,2023-12-27,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1142,500,11,2024-03-17,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1143,574,16,2023-05-02,3,Decent quality but delivery took longer than expected.,0.0,Neutral
1144,897,2,2023-03-12,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1145,254,13,2023-02-09,2,The product broke after just one week of use.,-0.4215,Negative
1146,32,7,2024-11-13,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1147,487,17,2024-12-15,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1148,325,7,2023-08-23,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1149,422,5,2023-11-01,1,"Did not meet my expectations at all, very disappointed.",-0.5256,Negative
1150,476,5,2023-11-13,1,"Average product, nothing special about it.",-0.3089,Negative
1151,437,6,2024-02-23,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1152,157,17,2023-12-25,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1153,558,14,2023-10-21,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1154,770,4,2024-06-17,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1155,812,11,2024-01-12,5,"Excellent product, works exactly as described.",0.5719,Positive
1156,148,17,2024-10-18,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1157,773,15,2023-03-13,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1158,384,5,2024-03-22,5,"Amazing value for money, will buy again.",0.7351,Positive
1159,306,12,2024-01-08,4,"Excellent product, works exactly as described.",0.5719,Positive
1160,247,6,2024-09-18,5,"Excellent product, works exactly as described.",0.5719,Positive
1161,474,2,2023-10-20,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1162,859,1,2023-07-27,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1163,181,18,2024-03-23,5,"Amazing value for money, will buy again.",0.7351,Positive
1164,103,14,2023-12-15,5,"Excellent product, works exactly as described.",0.5719,Positive
1165,89,17,2023-07-14,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1166,729,14,2023-12-16,1,Delivery was slow and product did not match the description.,0.0,Neutral
1167,681,11,2024-10-05,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1168,757,10,2023-01-22,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1169,108,15,2024-03-04,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1170,48,16,2024-11-14,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1171,719,13,2024-11-26,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1172,457,5,2023-04-03,2,"Not satisfied, expected much better quality.",0.1451,Mixed Positive
1173,615,9,2023-03-28,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1174,428,10,2024-08-01,1,The product broke after just one week of use.,-0.4215,Negative
1175,523,5,2024-12-12,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1176,400,3,2023-02-17,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1177,743,6,2023-01-12,4,"Amazing value for money, will buy again.",0.7351,Positive
1178,819,7,2023-11-19,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1179,352,3,2023-10-02,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1180,46,15,2024-11-09,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1181,100,12,2023-04-10,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1182,13,18,2024-03-14,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1183,875,10,2023-03-04,5,"Excellent product, works exactly as described.",0.5719,Positive
1184,561,7,2023-06-25,4,"Amazing value for money, will buy again.",0.7351,Positive
1185,819,12,2023-01-06,2,Delivery was slow and product did not match the description.,0.0,Neutral
1186,573,1,2023-09-10,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1187,807,1,2024-08-09,2,"Poor performance, would not recommend this to anyone.",-0.6381,Negative
1188,740,4,2024-11-10,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1189,183,14,2024-08-24,4,"Excellent product, works exactly as described.",0.5719,Positive
1190,52,14,2023-08-21,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1191,270,10,2023-05-11,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1192,672,3,2023-12-28,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1193,562,7,2023-06-10,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1194,660,8,2023-01-26,5,"Amazing value for money, will buy again.",0.7351,Positive
1195,938,2,2023-10-21,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1196,241,16,2024-03-21,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1197,701,1,2023-12-31,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1198,497,3,2023-08-22,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1199,223,18,2024-12-25,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1200,386,16,2023-05-19,3,Works fine but instructions were confusing.,-0.2382,Mixed Negative
1201,891,15,2023-04-11,5,"Amazing value for money, will buy again.",0.7351,Positive
1202,920,15,2023-02-11,2,"Poor performance, would not recommend this to anyone.",-0.6381,Negative
1203,966,7,2023-03-19,4,"Amazing value for money, will buy again.",0.7351,Positive
1204,943,9,2023-05-26,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1205,227,14,2023-01-21,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1206,650,16,2024-04-24,4,"Excellent product, works exactly as described.",0.5719,Positive
1207,220,4,2023-01-21,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1208,97,5,2024-03-09,3,Decent quality but delivery took longer than expected.,0.0,Neutral
1209,381,18,2023-03-13,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1210,888,6,2024-04-14,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1211,578,3,2023-11-19,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1212,41,18,2023-08-11,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1213,231,10,2023-12-10,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1214,833,2,2023-07-11,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1215,329,14,2023-08-23,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1216,407,9,2024-08-03,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1217,814,10,2024-10-14,4,"Amazing value for money, will buy again.",0.7351,Positive
1218,570,6,2024-10-07,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1219,538,16,2024-05-08,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1220,741,11,2024-05-09,5,"Excellent product, works exactly as described.",0.5719,Positive
1221,466,9,2023-07-02,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1222,333,18,2024-05-03,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1223,618,18,2023-09-19,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1224,496,10,2023-06-16,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1225,652,18,2023-11-05,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1226,52,10,2024-02-15,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1227,172,11,2023-03-01,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1228,782,4,2024-01-06,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1229,19,13,2024-10-01,1,"Product quality is average at best, not worth the price.",0.5475,Mixed Positive
1230,395,3,2024-05-07,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1231,807,4,2023-12-21,1,"Did not meet my expectations at all, very disappointed.",-0.5256,Negative
1232,98,9,2023-11-07,1,The quality does not meet expectations I had.,0.0,Neutral
1233,777,3,2023-11-21,2,The product broke after just one week of use.,-0.4215,Negative
1234,21,14,2024-06-11,4,"Amazing value for money, will buy again.",0.7351,Positive
1235,107,16,2024-10-21,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1236,17,16,2024-02-09,2,"Average product, nothing special about it.",-0.3089,Negative
1237,47,2,2024-10-07,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1238,711,18,2023-06-20,4,"Excellent product, works exactly as described.",0.5719,Positive
1239,919,6,2024-10-02,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1240,618,13,2024-09-05,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1241,437,1,2023-11-07,2,Disappointed with the performance of this item.,-0.4767,Negative
1242,753,11,2024-11-01,4,"Excellent product, works exactly as described.",0.5719,Positive
1243,137,4,2024-03-23,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1244,92,16,2023-08-05,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1245,530,7,2024-02-09,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1246,461,5,2024-08-06,3,Quality is acceptable but expected better for this price.,0.6705,Mixed Positive
1247,858,18,2023-11-16,5,"Amazing value for money, will buy again.",0.7351,Positive
1248,592,17,2024-05-08,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1249,805,11,2024-11-02,2,The product broke after just one week of use.,-0.4215,Negative
1250,851,17,2024-09-06,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1251,444,4,2023-06-15,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1252,19,10,2023-05-07,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1253,289,5,2023-04-19,2,Disappointed with the performance of this item.,-0.4767,Negative
1254,710,17,2023-10-16,2,The quality does not meet expectations I had.,0.0,Neutral
1255,776,1,2023-07-12,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1256,588,2,2023-04-16,4,"Amazing value for money, will buy again.",0.7351,Positive
1257,710,6,2024-11-26,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1258,409,11,2023-05-27,2,Delivery was slow and product did not match the description.,0.0,Neutral
1259,271,11,2023-12-18,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1260,802,16,2023-05-02,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1261,215,3,2023-02-06,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1262,817,8,2023-09-17,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1263,100,3,2024-04-19,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1264,621,7,2023-11-23,4,"Excellent product, works exactly as described.",0.5719,Positive
1265,203,1,2024-12-18,2,"Product quality is average at best, not worth the price.",0.5475,Mixed Positive
1266,594,11,2024-11-18,4,"Excellent product, works exactly as described.",0.5719,Positive
1267,433,8,2024-02-12,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1268,786,13,2023-09-25,4,"Excellent product, works exactly as described.",0.5719,Positive
1269,829,9,2023-12-06,4,"Excellent product, works exactly as described.",0.5719,Positive
1270,962,9,2024-06-25,2,"Poor performance, would not recommend this to anyone.",-0.6381,Negative
1271,521,2,2024-02-19,5,"Excellent product, works exactly as described.",0.5719,Positive
1272,801,7,2023-07-11,2,"Overpriced for what you get, very average performance.",0.0,Neutral
1273,559,13,2023-04-30,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1274,169,6,2023-05-29,2,The product broke after just one week of use.,-0.4215,Negative
1275,663,16,2023-02-18,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1276,423,15,2024-08-29,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1277,837,3,2024-12-28,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1278,832,4,2024-10-23,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1279,202,15,2023-12-26,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1280,886,2,2023-04-16,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1281,935,10,2024-02-19,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1282,271,4,2024-02-09,4,"Excellent product, works exactly as described.",0.5719,Positive
1283,777,16,2024-11-21,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1284,417,12,2024-02-12,4,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1285,108,7,2023-10-03,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1286,862,3,2023-07-01,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1287,491,6,2024-11-19,1,The quality does not meet expectations I had.,0.0,Neutral
1288,468,16,2024-06-29,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1289,908,12,2023-10-02,3,Works fine but instructions were confusing.,-0.2382,Mixed Negative
1290,94,8,2024-03-17,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1291,365,9,2024-06-02,5,"Fantastic product, my whole family loves it.",0.8074,Positive
1292,881,16,2024-04-29,5,"Amazing value for money, will buy again.",0.7351,Positive
1293,618,15,2023-07-27,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1294,633,9,2023-04-05,5,"Amazing value for money, will buy again.",0.7351,Positive
1295,892,6,2023-06-11,5,"Excellent product, works exactly as described.",0.5719,Positive
1296,973,4,2023-01-06,1,"Average product, nothing special about it.",-0.3089,Negative
1297,73,3,2024-04-03,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1298,103,8,2023-04-10,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1299,123,5,2023-02-09,2,Disappointed with the performance of this item.,-0.4767,Negative
1300,576,4,2024-11-19,2,"Poor performance, would not recommend this to anyone.",-0.6381,Negative
1301,59,8,2024-04-28,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1302,807,5,2024-01-26,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1303,759,3,2023-11-28,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1304,51,16,2023-01-19,4,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1305,27,2,2024-07-22,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1306,581,14,2023-01-04,4,"Excellent product, works exactly as described.",0.5719,Positive
1307,644,4,2024-05-30,5,"Perfect for my needs, very happy with this purchase.",0.8268,Positive
1308,121,6,2023-11-13,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1309,218,8,2023-07-13,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1310,99,5,2023-06-23,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1311,253,15,2024-01-10,5,"Great quality and fast delivery, highly recommend.",0.7841,Positive
1312,825,15,2024-11-21,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1313,154,2,2023-03-26,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1314,48,10,2023-11-13,1,"Did not meet my expectations at all, very disappointed.",-0.5256,Negative
1315,69,1,2024-01-23,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1316,843,2,2024-11-16,5,"Excellent product, works exactly as described.",0.5719,Positive
1317,6,7,2023-09-26,3,Decent quality but delivery took longer than expected.,0.0,Neutral
1318,418,11,2024-07-09,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1319,717,4,2024-08-02,5,"Top quality item, very satisfied with my order.",0.5984,Positive
1320,860,4,2023-06-07,5,"Amazing value for money, will buy again.",0.7351,Positive
1321,968,2,2023-02-21,2,"Average product, nothing special about it.",-0.3089,Negative
1322,519,8,2023-05-14,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1323,483,16,2023-04-15,3,"Product is okay, nothing special but does the job.",-0.0462,Neutral
1324,805,2,2023-11-01,5,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1325,18,12,2023-07-14,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1326,959,16,2024-01-10,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1327,659,12,2024-09-11,4,"Fantastic product, my whole family loves it.",0.8074,Positive
1328,756,12,2023-11-28,4,"Absolutely love this product, exceeded my expectations!",0.6989,Positive
1329,950,13,2024-11-26,1,Delivery was slow and product did not match the description.,0.0,Neutral
1330,744,18,2024-03-18,3,Good product overall but the price is a bit high.,0.2382,Mixed Positive
1331,556,14,2023-11-02,4,"Top quality item, very satisfied with my order.",0.5984,Positive
1332,688,18,2024-05-31,2,"Overpriced for what you get, very average performance.",0.0,Neutral
